"CIUDAD";"CAMBIO DE DOMICILIO";"NACIONALIDAD";"fecha";"valor";"año";"mes"
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-02-01;3;2003;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-02-01;185;2003;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-02-01;11;2003;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-02-01;380;2003;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-02-01;10;2003;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-02-01;242;2003;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-02-01;6;2003;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-02-01;9;2003;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-02-01;0;2003;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-02-01;20;2003;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-02-01;1;2003;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-03-01;221;2003;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-03-01;2;2003;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-03-01;165;2003;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-03-01;7;2003;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-03-01;355;2003;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-03-01;3;2003;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-03-01;203;2003;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-03-01;4;2003;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-03-01;26;2003;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-03-01;0;2003;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-03-01;24;2003;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-03-01;0;2003;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-04-01;196;2003;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-04-01;3;2003;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-04-01;135;2003;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-04-01;16;2003;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-04-01;221;2003;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-04-01;3;2003;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-04-01;172;2003;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-04-01;6;2003;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-04-01;7;2003;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-04-01;0;2003;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-04-01;10;2003;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-04-01;1;2003;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-05-01;140;2003;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-05-01;4;2003;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-05-01;134;2003;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-05-01;3;2003;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-05-01;164;2003;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-05-01;3;2003;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-05-01;175;2003;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-05-01;8;2003;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-05-01;6;2003;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-05-01;1;2003;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-05-01;9;2003;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-05-01;1;2003;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-06-01;160;2003;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-06-01;2;2003;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-06-01;208;2003;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-06-01;6;2003;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-06-01;176;2003;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-06-01;1;2003;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-06-01;225;2003;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-06-01;4;2003;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-06-01;12;2003;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-06-01;1;2003;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-06-01;3;2003;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-06-01;0;2003;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-07-01;148;2003;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-07-01;1;2003;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-07-01;212;2003;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-07-01;16;2003;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-07-01;197;2003;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-07-01;4;2003;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-07-01;356;2003;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-07-01;14;2003;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-07-01;14;2003;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-07-01;0;2003;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-07-01;14;2003;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-07-01;1;2003;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-08-01;183;2003;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-08-01;3;2003;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-08-01;204;2003;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-08-01;11;2003;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-08-01;163;2003;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-08-01;3;2003;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-08-01;206;2003;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-08-01;5;2003;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-08-01;6;2003;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-08-01;1;2003;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-08-01;5;2003;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-08-01;0;2003;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-09-01;139;2003;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-09-01;4;2003;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-09-01;182;2003;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-09-01;7;2003;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-09-01;153;2003;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-09-01;6;2003;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-09-01;191;2003;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-09-01;12;2003;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-09-01;15;2003;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-09-01;2;2003;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-09-01;7;2003;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-09-01;0;2003;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-10-01;106;2003;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-10-01;1;2003;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-10-01;185;2003;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-10-01;9;2003;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-10-01;202;2003;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-10-01;3;2003;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-10-01;219;2003;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-10-01;12;2003;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-10-01;7;2003;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-10-01;2;2003;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-10-01;13;2003;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-10-01;0;2003;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-11-01;121;2003;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-11-01;4;2003;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-11-01;157;2003;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-11-01;13;2003;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-11-01;174;2003;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-11-01;4;2003;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-11-01;193;2003;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-11-01;5;2003;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-11-01;8;2003;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-11-01;0;2003;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-11-01;17;2003;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-11-01;3;2003;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2003-12-01;167;2003;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2003-12-01;1;2003;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2003-12-01;165;2003;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2003-12-01;7;2003;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2003-12-01;143;2003;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2003-12-01;7;2003;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2003-12-01;208;2003;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2003-12-01;7;2003;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2003-12-01;1;2003;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2003-12-01;0;2003;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2003-12-01;6;2003;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2003-12-01;0;2003;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-01-01;36;2004;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-01-01;11;2004;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-01-01;28;2004;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-01-01;16;2004;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-01-01;0;2004;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-01-01;0;2004;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-01-01;0;2004;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-02-01;364;2004;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-02-01;9;2004;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-02-01;215;2004;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-02-01;20;2004;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-02-01;545;2004;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-02-01;14;2004;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-02-01;207;2004;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-02-01;11;2004;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-02-01;21;2004;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-02-01;3;2004;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-02-01;19;2004;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-02-01;1;2004;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-03-01;350;2004;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-03-01;4;2004;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-03-01;264;2004;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-03-01;19;2004;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-03-01;367;2004;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-03-01;5;2004;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-03-01;289;2004;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-03-01;24;2004;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-03-01;16;2004;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-03-01;0;2004;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-03-01;18;2004;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-03-01;0;2004;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-04-01;269;2004;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-04-01;6;2004;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-04-01;185;2004;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-04-01;13;2004;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-04-01;250;2004;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-04-01;12;2004;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-04-01;206;2004;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-04-01;10;2004;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-04-01;15;2004;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-04-01;1;2004;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-04-01;6;2004;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-04-01;0;2004;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-05-01;207;2004;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-05-01;6;2004;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-05-01;173;2004;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-05-01;11;2004;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-05-01;199;2004;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-05-01;9;2004;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-05-01;251;2004;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-05-01;7;2004;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-05-01;11;2004;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-05-01;0;2004;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-05-01;15;2004;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-05-01;0;2004;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-06-01;189;2004;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-06-01;5;2004;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-06-01;175;2004;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-06-01;13;2004;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-06-01;207;2004;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-06-01;11;2004;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-06-01;275;2004;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-06-01;8;2004;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-06-01;14;2004;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-06-01;0;2004;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-06-01;2;2004;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-06-01;0;2004;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-07-01;195;2004;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-07-01;4;2004;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-07-01;210;2004;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-07-01;7;2004;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-07-01;212;2004;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-07-01;8;2004;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-07-01;251;2004;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-07-01;10;2004;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-07-01;0;2004;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-07-01;7;2004;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-07-01;0;2004;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-07-01;2;2004;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-08-01;253;2004;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-08-01;9;2004;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-08-01;227;2004;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-08-01;17;2004;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-08-01;196;2004;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-08-01;24;2004;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-08-01;248;2004;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-08-01;9;2004;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-08-01;6;2004;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-08-01;1;2004;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-08-01;11;2004;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-08-01;0;2004;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-09-01;236;2004;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-09-01;3;2004;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-09-01;174;2004;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-09-01;16;2004;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-09-01;241;2004;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-09-01;2;2004;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-09-01;226;2004;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-09-01;10;2004;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-09-01;12;2004;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-09-01;3;2004;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-09-01;10;2004;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-09-01;0;2004;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-10-01;184;2004;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-10-01;9;2004;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-10-01;156;2004;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-10-01;7;2004;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-10-01;219;2004;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-10-01;9;2004;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-10-01;232;2004;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-10-01;8;2004;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-10-01;9;2004;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-10-01;2;2004;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-10-01;12;2004;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-10-01;3;2004;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-11-01;184;2004;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-11-01;1;2004;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-11-01;230;2004;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-11-01;9;2004;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-11-01;246;2004;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-11-01;50;2004;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-11-01;285;2004;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-11-01;20;2004;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-11-01;12;2004;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-11-01;1;2004;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-11-01;15;2004;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-11-01;0;2004;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2004-12-01;197;2004;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2004-12-01;3;2004;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2004-12-01;210;2004;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2004-12-01;15;2004;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2004-12-01;222;2004;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2004-12-01;12;2004;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2004-12-01;257;2004;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2004-12-01;8;2004;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2004-12-01;30;2004;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2004-12-01;2;2004;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2004-12-01;15;2004;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2004-12-01;0;2004;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-01-01;17;2005;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-01-01;0;2005;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-01-01;74;2005;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-01-01;5;2005;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-01-01;32;2005;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-01-01;6;2005;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-01-01;50;2005;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-01-01;2;2005;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-01-01;8;2005;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-01-01;0;2005;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-01-01;19;2005;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-01-01;0;2005;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-02-01;645;2005;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2005-02-01;13;2005;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2005-02-01;317;2005;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2005-02-01;20;2005;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2005-02-01;759;2005;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2005-02-01;10;2005;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2005-02-01;413;2005;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2005-02-01;9;2005;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2005-02-01;29;2005;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2005-02-01;1;2005;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2005-02-01;5;2005;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2005-02-01;1;2005;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2005-03-01;490;2005;3
